"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat","formation","geological_group","member","stratscale","zone","zone_type","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","cc","state","county","latlng_basis","latlng_precision","altitude_value","altitude_unit","geogscale","geogcomments","cx_int_no"
"1470670","occ","","","205381","Acrograptus sp.","genus","","","Acrograptus","genus","33609","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","angustifolius elongatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470671","occ","","","205381","Didymograptus sp.","genus","","","Didymograptus","genus","33655","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","angustifolius elongatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470673","occ","","","205382","Eotetragraptus harti","genus","","species not entered","Eotetragraptus","genus","462100","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470674","occ","","","205382","Pendeograptus aff. pendens","species","494720","","Pendeograptus pendens","species","378657","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470675","occ","","","205382","Temnograptus sp.","genus","","","Temnograptus","genus","33777","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470676","occ","","","205382","Phyllograptus ilisifolius","genus","","species not entered","Phyllograptus","genus","33731","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470677","occ","","","205382","Pseudophyllograptus angustifolius","species","378163","","Pseudophyllograptus angustifolius","species","378162","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470678","occ","","","205382","Expansograptus extensus","genus","","species not entered","Expansograptus","genus","373310","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470679","occ","","","205382","Pseudotrigonograptus sp.","genus","","","Pseudotrigonograptus","genus","33753","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470680","occ","","","205382","Expansograptus taimyrensis","genus","","species not entered","Expansograptus","genus","373310","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470681","occ","","","205382","Expansograptus suecicus","genus","","species not entered","Expansograptus","genus","373310","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470682","occ","","","205382","Phyllograptus densus","species","","recombined as","Pseudophyllograptus densus","species","378200","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470683","occ","","","205382","Corymbograptus sp.","genus","","","Corymbograptus","genus","378119","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470684","occ","","","205382","Acrograptus pusillus","genus","","species not entered","Acrograptus","genus","33609","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470685","occ","","","205382","Corymbograptus deflexus","species","378139","recombined as","Baltograptus deflexus","species","350617","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470686","occ","","","205382","Tetragraptus sp.","genus","","","Tetragraptus","genus","33778","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470687","occ","","","205382","Acrograptus balticus","genus","","species not entered","Acrograptus","genus","33609","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470688","occ","","","205382","Expansograptus sp.","genus","","","Expansograptus","genus","373310","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470689","occ","","","205382","Didymograptus sp.","genus","","","Didymograptus","genus","33655","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470690","occ","","","205382","Didymograptus protobifidus","species","","recombined as","Didymograptellus protobifidus","species","378105","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","","densus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470691","occ","","","205383","Paratetragraptus approximatus","species","378079","","Paratetragraptus approximatus","species","378077","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","formation","Paratetragraptus approximatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470692","occ","","","205383","Eotetragraptus harti","genus","","species not entered","Eotetragraptus","genus","462100","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","formation","Paratetragraptus approximatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470694","occ","","","205383","Temnograptus sp.","genus","","","Temnograptus","genus","33777","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","formation","Paratetragraptus approximatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470701","occ","","","205383","Tetragraptus sp.","genus","","","Tetragraptus","genus","33778","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","formation","Paratetragraptus approximatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470702","occ","","","205383","Didymograptus sp.","genus","","","Didymograptus","genus","33655","Floian","","477.1","471.3","70468","87.006111","52.215557","Tuloi","","","formation","Paratetragraptus approximatus","graptolite","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1010"
"1470729","occ","","","205387","Pseudoisograptus manubriatus","genus","","species not entered","Pseudoisograptus","genus","33747","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470730","occ","","","205387","Expansograptus suecicus","genus","","species not entered","Expansograptus","genus","373310","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470731","occ","","","205387","Isograptus paraboloides","genus","","species not entered","Isograptus","genus","33679","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470732","occ","","","205387","Corymbograptus deflexus","species","378139","recombined as","Baltograptus deflexus","species","350617","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470733","occ","","","205387","Acrograptus nicholsoni","genus","","species not entered","Acrograptus","genus","33609","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470734","occ","","","205387","Isograptus aff. walcottorum","genus","","species not entered","Isograptus","genus","33679","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470735","occ","","","205387","Isograptus maximo","genus","","species not entered","Isograptus","genus","33679","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470736","occ","","","205387","Isograptus aff. schrenki","genus","","species not entered","Isograptus","genus","33679","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470737","occ","","","205387","Isograptus caduceus","species","332241","recombined as","Parisograptus caduceus","species","332240","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470738","occ","","","205387","Pseudoisograptus sp.","genus","","","Pseudoisograptus","genus","33747","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470739","occ","","","205387","Isograptus sp.","genus","","","Isograptus","genus","33679","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470740","occ","","","205387","Corymbograptus sp.","genus","","","Corymbograptus","genus","378119","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470741","occ","","","205387","Paradelograptus sp.","genus","","","Paradelograptus","genus","33561","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
"1470742","occ","","","205387","Pseudotrigonograptus ensiformis","species","350683","","Pseudotrigonograptus ensiformis","species","350681","Dapingian","","471.3","469.4","70468","87.006111","52.215557","Tuloi","","","","","","","","","","","","","","","RU","Siberia","Altai-Sayan","estimated from map","seconds","","","","","1079"
